ID,Name,Platform,Year_of_Release,Genre,Publisher,Developer,Rating
612786386,Project: Snowblind,PS2,2005,Action,Eidos Interactive,Crystal Dynamics,T
756966096,Prison Break: The Conspiracy,X360,2010,Action,Deep Silver,ZootFly,T
598861981,Super Robot Taisen K,DS,2009,Strategy,Namco Bandai Games,,
578441485,You Don't Know Jack,Wii,2011,Misc,THQ,"Jellyvision, Iron Galaxy Studios",T
825912661,Mortal Kombat: Special Forces,PS,2000,Fighting,Midway Games,Midway,M
181611445,Mega Man Legacy Collection,3DS,2016,Platform,Capcom,Digital Eclipse,E
784643084,The Last Airbender,Wii,2010,Action,THQ,THQ,T
716718416,Tony Hawk's Motion,DS,2008,Sports,Activision,Creat Studios,E
745708456,Disney's Planes,DS,2013,Simulation,Disney Interactive Studios,TOSE,E
395607065,NCAA March Madness 07,X360,2007,Sports,Electronic Arts,EA Canada,E
713136898,StokEd,X360,2009,Sports,Zushi Games,Bongfish,T
659294068,Shin Megami Tensei: Persona 3 (jp sales),PS2,2006,Role-Playing,Tecmo Koei,,
494139439,Evil Dead: Regeneration,PS2,2005,Action,THQ,Cranky Pants Games,M
211709936,Wacky Races: Crash & Dash,DS,2008,Racing,Eidos Interactive,,
520886298,Defiance,PC,2013,Shooter,Trion Worlds,Trion Worlds,M
593039128,NHL 2003,XB,2002,Sports,Electronic Arts,EA Sports,E
934599805,X-Men: Children of the Atom,SAT,1995,Fighting,Acclaim Entertainment,,
655764249,Tiger Woods PGA Tour,PSP,2005,Sports,Electronic Arts,EA Canada,E
163536197,NHL 2K3,PS2,2002,Sports,Sega,Treyarch,E
492930691,Yarudora Series Vol. 2: Kisetsu wo Dakishimete,PS,1998,Adventure,Sony Computer Entertainment,,
793836257,NCAA Football 10,PSP,2009,Sports,Electronic Arts,EA Tiburon,E
729083869,Heisei Kyouiku linkai DS,DS,2006,Misc,Namco Bandai Games,,
311983349,You Don't Know Jack,X360,2011,Misc,THQ,"Jellyvision, Iron Galaxy Studios",T
481947375,The Naked Brothers Band: The Video Game,Wii,2008,Misc,THQ,,
496770280,SpongeBob SquarePants: Game Boy Advance Video Volume 3,GBA,2004,Misc,N/A,,
157848098,Pro Yaky? Spirits 2010,PS3,2010,Sports,Konami Digital Entertainment,,
614457675,Final Fight One,GBA,2001,Fighting,Ubisoft,Sun-Tec,E
770993682,Tony Hawk's Pro Skater 5,PS4,2015,Sports,Activision,Robomodo,T
357380125,MLB 10: The Show,PSP,2010,Sports,Sony Computer Entertainment,SCEA,E
708049343,Gallop Racer 2003: A New Breed,PS2,2002,Sports,Zoo Digital Publishing,Tecmo,E
704112061,Frogger 3D,3DS,2011,Action,Konami Digital Entertainment,Alpha Unit,E
723911242,Blue Dragon Plus,DS,2008,Role-Playing,Ignition Entertainment,Brownie Brown,E
700478490,Outlaw Golf 2,XB,2004,Sports,Global Star,Hypnotix,M
824726927,BeyBlade VForce: Super Tournament Battle,GC,2002,Action,Atari,Takara,E
341036787,Little Battlers eXperience: Baku Boost,3DS,2012,Action,Nintendo,,
575312567,J-League Pro Soccer Club o Tsukurou! 7 Euro Plus,PSP,2011,Sports,Sega,,
621553594,Dead to Rights: Retribution,X360,2010,Shooter,Namco Bandai Games,Volatile Games,M
630558562,Bugs Bunny & Taz: Time Busters,PS,2000,Adventure,Infogrames,,
560698018,Discovery Kids: Pony Paradise,DS,2009,Simulation,505 Games,Gimagin Games,E
352074308,Jikkyou Powerful Pro Yakyuu 2012,PS3,2012,Action,Konami Digital Entertainment,,
351527567,Dragon Ball Z: Sagas,GC,2005,Fighting,Atari,Avalanche Software,T
644126281,X2: Wolverine's Revenge,XB,2003,Platform,Activision,GenePool,T
178952740,Power Rangers: Wild Force,GBA,2002,Action,THQ,Natsume,E
692377602,Tenchu: Shadow Assassins,Wii,2008,Action,Ubisoft,Acquire,M
455044347,Barbie: Groom and Glam Pups,Wii,2010,Action,THQ,Game Machine Studios,E
308630861,Lost Planet 3,PS3,2013,Shooter,Capcom,Spark Unlimited,T
615300423,Mary-Kate and Ashley: Girls Night Out,GBA,2002,Misc,Acclaim Entertainment,Powerhead Games,E
552692357,The King of Fighters '95,NG,1995,Fighting,SNK,,
363596566,Wedding Dash,DS,2009,Action,Zoo Games,Zoo Games,E
275497621,Beyblade G-Revolution,GBA,2004,Action,Atari,Full Fat,E
497790333,Trade & Battle: Card Hero,GB,2000,Strategy,Nintendo,,
131824255,World Championship Cards,PSP,2008,Misc,Crave Entertainment,Crave,E
897189499,Capcom Fighting Evolution,PS2,2004,Fighting,Capcom,Capcom,T
884518726,Assassin's Creed The Ezio Collection,PS4,2016,Action,Ubisoft,Ubisoft Montreal,M
304996292,SD Gundam GNext,SNES,1995,Strategy,Namco Bandai Games,,
175257738,God of War Collection,PSV,2014,Action,Sony Computer Entertainment,"Sanzaru Games, Sanzaru Games, Inc.",M
193678230,Backyard NFL Football 2006,PS2,2005,Sports,Atari,,
406952127,NASCAR Heat 2002,XB,2001,Racing,Infogrames,Monster Games Inc.,E
887962652,Sloane to MacHale no Nazo no Monogatari,DS,2009,Puzzle,Level 5,,
551389339,Anarchy Reigns,PS3,2012,Action,Sega,PlatinumGames,M
560290740,Mobile Suit Gundam: Crossfire,PS3,2006,Simulation,Namco Bandai Games,Bec,T
759228733,Saints Row IV,XOne,2015,Action,Deep Silver,,
366075311,Sengoku Basara 2 Heroes,PS2,2007,Action,Capcom,,
748585052,Buzz! The Schools Quiz,PS2,2008,Misc,Sony Computer Entertainment,,
592034260,Suikoden Tactics,PS2,2005,Strategy,Konami Digital Entertainment,Konami,T
804610491,NCAA March Madness 06,XB,2005,Sports,Electronic Arts,EA Canada,E
701092569,Sniper: Ghost Warrior 2,X360,2013,Shooter,City Interactive,City Interactive,M
188144597,EVE Online,PC,2003,Role-Playing,CCP,CCP,T
229286194,Phantasy Star Online,DC,2000,Role-Playing,Sega,Sonic Team,T
435215321,Crazy Taxi 3: High Roller,XB,2002,Racing,Sega,Hitmaker,T
188840422,Midnight Club 3: DUB Edition Remix,XB,2006,Racing,Take-Two Interactive,Rockstar San Diego,E10+
212317713,International Superstar Soccer 2000,PS2,2000,Sports,Konami Digital Entertainment,,
221429384,CandyLand / Chutes & Ladders / Memory,GBA,2005,Misc,Zoo Digital Publishing,,
304131447,The Bible Game,PS2,2005,Misc,Crave Entertainment,Crave,E
736579265,Thrillville,PSP,2006,Strategy,Atari,Frontier Developments,E10+
817374726,Drift King Shutokou Battle '94,SNES,1994,Racing,BPS,,
803304172,"Warhammer 40,000: Space Marine",PC,2011,Shooter,THQ,Relic,M
391087197,Shining Blade,PSP,2012,Role-Playing,Sega,,
510051474,The Ultimate Red Ball Challenge,Wii,2009,Misc,Mindscape,,
425940853,The King of Fighters Collection: The Orochi Saga,PS2,2006,Fighting,Ignition Entertainment,Terminal Reality,T
697168209,PBR: Out of the Chute,PS2,2008,Sports,Crave Entertainment,,
515354228,Jikkyou Powerful Pro Yakyuu 10 Chou Ketteiban: 2003 Memorial,PS2,2003,Sports,Konami Digital Entertainment,,
782939445,Valkyria Chronicles,PS4,2016,Role-Playing,Sega,,
961699607,Disney's Planes,WiiU,2013,Simulation,Disney Interactive Studios,Behaviour Interactive,E
350766256,Saturday Night Speedway,PS2,2004,Racing,Play It,Ratbag,E
823867922,Bratz: Rock Angelz,GC,2005,Misc,THQ,Blitz Games,E
809773605,Langrisser III,SAT,1996,Strategy,NCS,,
668167764,Zombie Army Trilogy,PS4,2015,Shooter,Rebellion Developments,Rebellion,
437597704,CSI: Deadly Intent,X360,2009,Adventure,Ubisoft,,
848565558,MLB SlugFest 20-03,XB,2002,Sports,Midway Games,Gratuitous Games,E
610520801,Samurai Spirits (CD),NG,1994,Fighting,SNK,,
463578652,The Con,PSP,2005,Fighting,Sony Computer Entertainment,"SCEA, Think and Feel",T
932610669,Pitfall: The Lost Expedition,PS2,2004,Platform,Activision,Edge of Reality,E
394938382,From TV Animation One Piece: Grand Battle! 3,GC,2003,Fighting,Namco Bandai Games,,
525379507,Need for Speed Carbon: Own the City,DS,2006,Racing,Electronic Arts,Exient Entertainment,E
479271527,Deal or No Deal: The Banker is Back!,DS,2008,Misc,Mindscape,,
582275818,Rocket Power: Zero Gravity Zone,GBA,2003,Sports,THQ,,
532961575,Enchanted Arms,PS3,2007,Role-Playing,Ubisoft,From Software,T
807322316,Le Mans 24 Hours,PS2,2001,Racing,Infogrames,Atari,E
504638877,WipeOut 3 The Game,3DS,2012,Action,Activision,,
515246495,The Witch and the Hundred Knight,PS3,2013,Role-Playing,Nippon Ichi Software,Nippon Ichi Software,T
417202548,ESPN MLB Baseball,PS2,2004,Sports,Sega,,
747638340,All Star Pro-Wrestling,PS2,2000,Fighting,SquareSoft,,
492083446,Dragon Ball Z: Harukanaru Densetsu,DS,2007,Role-Playing,Namco Bandai Games,Bec,E
723415977,Harvest Moon: More Friends of Mineral Town,GBA,2003,Simulation,Ubisoft,TOSE,E
677281044,The Fairly Odd Parents: Shadow Showdown,GC,2004,Platform,THQ,,
361558499,Story of Seasons: Good Friends of the Three Villages,3DS,2016,Simulation,Marvelous Interactive,,
599264779,Mobile Suit Gundam Side Story II: Aoi o Uketsugu Mono,SAT,1996,Shooter,Namco Bandai Games,,
434887981,Jillian Michaels' Fitness Adventure,X360,2011,Misc,505 Games,"MicroProse, n-Space",E
280649214,Kurohyou 2: Ryu ga Gotoku Ashura Hen,PSP,2012,Action,Sega,,
804319561,X2: Wolverine's Revenge,GBA,2003,Platform,Activision,Vicarious Visions,E
294518995,NBA 2K2,XB,2002,Sports,Sega,Visual Concepts,E
370455424,Code of Princess,3DS,2012,Action,Agatsuma Entertainment,Studio Saizensen,T
191825338,Major League Baseball 2K11,PS3,2011,Sports,Take-Two Interactive,Visual Concepts,E
870658909,7th Dragon 2020,PSP,2011,Role-Playing,Sega,,
900691606,Cars,XB,2006,Racing,THQ,Rainbow Studios,E
383499320,Taiko no Tatsujin: Waku Waku Anime Matsuri,PS2,2003,Misc,Namco Bandai Games,,
662431066,Spy Hunter,GC,2002,Racing,Midway Games,Point of View,T
278218830,We Sing Robbie Williams,Wii,2010,Misc,Nordic Games,,
421253762,Dark Messiah of Might and Magic Elements,X360,2008,Role-Playing,Ubisoft,Ubisoft Annecy,M
566101096,Planet 51,Wii,2009,Action,Sega,Pyro Studios,E
391349915,Dead to Rights II,PS2,2005,Shooter,Electronic Arts,WideScreen Games,M
406647339,Super Dodge Ball Advance,GBA,2001,Sports,Ubisoft,Atlus Co.,E
671299258,FIFA 16,PC,2015,Sports,Electronic Arts,EA Sports,E
852732674,Teenage Mutant Ninja Turtles: Danger of the Ooze,X360,2014,Adventure,Activision,WayForward,E10+
483844621,Ogre Battle Saga Episode Five: The March of the Black Queen,PS,1996,Role-Playing,ArtDink,,
395938122,The Heavy Rain and Beyond: Two Souls Collection,PS4,2016,Action,Sony Computer Entertainment,,
785515754,NBA Live 14,XOne,2013,Sports,Electronic Arts,EA Sports,E
651126435,Kung Fu Rider,PS3,2010,Action,Sony Computer Entertainment,SCE Japan Studio,E10+
274886227,MDK,PS,1997,Shooter,Interplay,,
483991796,DarkStar One: Broken Alliance,X360,2010,Simulation,Kalypso Media,Gaming Minds Studios,T
816707256,Dragon Ball: Xenoverse 2,XOne,2016,Action,Namco Bandai Games,Dimps Corporation,T
231903321,WRC: FIA World Rally Championship,PS3,N/A,Racing,Black Bean Games,Milestone S.r.l,
892529851,Odin Sphere: Leifthrasir,PS4,2016,Role-Playing,Nippon Ichi Software,Vanillaware,T
586732201,"Ni Hao, Kai-lan: New Year's Celebration",DS,2009,Misc,Take-Two Interactive,Take-Two Interactive,EC
225242534,Rock Band Track Pack: Classic Rock,PS2,2009,Misc,MTV Games,Harmonix Music Systems,T
692589492,Ty the Tasmanian Tiger 2: Bush Rescue,GC,2004,Platform,Electronic Arts,Krome Studios,E
285698130,Body and Brain Connection,X360,2010,Misc,Namco Bandai Games,Namco Bandai Games,E
419154922,Speed Punks,PS,1998,Racing,Sony Computer Entertainment,,
782552298,Dragon Ball: Revenge of King Piccolo,Wii,2009,Action,Namco Bandai Games,Media Vision,E10+
804072815,The Legend of Heroes VII: The Trail of Blue,PSP,2011,Role-Playing,Falcom Corporation,,
246629276,High School Musical 3: Senior Year DANCE!,X360,2008,Misc,Disney Interactive Studios,,
302309523,Warriors Orochi,PSP,2008,Action,Tecmo Koei,"Omega Force, Koei Canada",T
987111203,MVP Baseball 2003,XB,2003,Sports,Electronic Arts,EA Sports,E
302904826,Monster Jam,X360,2007,Racing,Activision,Torus Games,E
516332083,Infinite Space,DS,2009,Role-Playing,Sega,PlatinumGames,T
835387028,NCAA Final Four 2004,PS2,2003,Sports,Sony Computer Entertainment,989 Sports,E
277439053,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",XB,2005,Action,Disney Interactive Studios,Traveller's Tales,T
703611596,Body Harvest,N64,1998,Shooter,Gremlin Interactive Ltd,,
503690376,San Francisco Rush 2049,N64,2000,Racing,Midway Games,,
198228612,Super Robot Taisen 64,N64,1999,Strategy,Banpresto,,
270564849,Snowboard Kids,N64,1996,Sports,Atlus,,
507847915,Tigger's Honey Hunt,N64,2000,Platform,Ubisoft,,
443021422,Famista 64,N64,N/A,Sports,Namco Bandai Games,,
233095131,Roadsters 99,N64,1999,Racing,Titus,,
265149498,Magical Tetris Challenge,N64,1997,Puzzle,Activision,,
385887131,Twisted Edge Extreme Snowboarding,N64,1998,Sports,Kemco,,
916231820,Disney's Tarzan,N64,2000,Platform,Activision,,
230200838,South Park Rally,N64,2000,Racing,Acclaim Entertainment,,
878102711,NBA 07,PSP,2006,Sports,Sony Computer Entertainment,SCEA,E
569527539,Two Worlds II,PC,2011,Role-Playing,Unknown,Reality Pump,M
571498483,IHRA Drag Racing 2004,XB,2003,Racing,Bethesda Softworks,Bethesda Softworks,E
731405327,Shining Hearts,PSP,2010,Role-Playing,Sega,,
145022234,The Legend of Heroes: Trails of Cold Steel,PS3,2013,Role-Playing,Nippon Ichi Software,Falcom,T
250674776,Clive Barker's Jericho,PS3,2007,Shooter,Codemasters,"Mercury Steam, Alchemic Productions",M
899083863,Tekken 3D: Prime Edition,3DS,2012,Fighting,Nintendo,Arika,T
811599167,Marvel: Ultimate Alliance 2,DS,2009,Role-Playing,Activision,n-Space,E10+
450046802,Treasure World,DS,2009,Simulation,Aspyr,Aspyr,E
290409259,SingStar: Back to the 80s,PS3,2011,Misc,Sony Computer Entertainment,,
259199112,Jissen Pachi-Slot Hisshouhou! Aladdin A,PS2,2002,Misc,Sammy Corporation,,
339327185,Ford Racing Off Road,PS2,2008,Racing,Xplosiv,Razorworks Studios,E
639841894,Namco Museum: 50th Anniversary,GBA,2005,Misc,Namco Bandai Games,Backbone Vancouver,E
222771783,Nobunaga no Yabou: Reppuuden,PS,1999,Strategy,Tecmo Koei,,
469621884,The BIGS 2,PS2,2009,Sports,Take-Two Interactive,Blue Castle Games,E10+
564546700,Front Mission Evolved,X360,2010,Shooter,Square Enix,Double Helix Games,T
596364787,Hidden Mysteries: Titanic - Secrets of the Fateful Voyage,Wii,2009,Adventure,GSP,,
338666067,Mat Hoffman's Pro BMX 2,XB,2002,Sports,Activision,Rainbow Studios,T
527682021,Treasure Hunter G,SNES,1996,Role-Playing,SquareSoft,,
426019542,Ashes Cricket 2009,X360,2009,Sports,Codemasters,,
827189989,From Russia With Love,XB,2005,Action,Electronic Arts,Electronic Arts,T
670528283,Sleeping Dogs,XOne,2014,Action,Square Enix,,
860625481,Wing Arms,SAT,1994,Shooter,Sega,,
274497653,Press Your Luck 2010 Edition,DS,2009,Misc,Ubisoft,Ludia Inc.,E
197332035,Apache: Air Assault,PS3,2010,Simulation,Activision,Gaijin Entertainment,T
922034036,Pro Yaky? Spirits 2013,PS3,2013,Sports,Konami Digital Entertainment,,
324911453,Cabela's North American Adventures,Wii,2010,Sports,Activision,FUN Labs,T
526436837,Wizards of Waverly Place: Spellbound,DS,2010,Misc,Disney Interactive Studios,Disney Interactive Studios,E
380725867,Dying Light,PC,2015,Action,Warner Bros. Interactive Entertainment,Techland,M
408515048,Cabela's Big Game Hunter (2008),PS2,2007,Sports,Activision Value,Activision,T
304138760,The Cheetah Girls: Passport to Stardom,DS,2008,Misc,Disney Interactive Studios,Handheld Games,E
369776003,Grandia II,DC,2000,Role-Playing,Ubisoft,Game Arts,T
876299228,Namco Museum Vol.4,PS,1996,Misc,Sony Computer Entertainment,,
728412492,Ridge Racer 6,X360,2005,Racing,Namco Bandai Games,Namco,E
590846887,Shark Tale,XB,2004,Action,Activision,Edge of Reality,E
151958163,NFL Street 2,GC,2004,Sports,Electronic Arts,EA Tiburon,E
889736456,Pro Yaky? Spirits 2013,PSP,2013,Sports,Konami Digital Entertainment,,
320821952,My Secret World by Imagine,DS,2008,Misc,Ubisoft,Ubisoft,E
481590713,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,PS2,2005,Action,Konami Digital Entertainment,KCE Studios,E10+
490855799,Zone of the Enders HD Collection,X360,2012,Simulation,Konami Digital Entertainment,High Voltage Software,M
322939059,Record of Agarest War,X360,2008,Role-Playing,Compile Heart,Compile Heart,T
747074175,Gladius,PS2,2003,Strategy,Activision,LucasArts,T
834541957,Earth Defense Force: Insect Armageddon,PS3,2011,Shooter,D3Publisher,Vicious Cycle,T
529001269,Dave Mirra Freestyle BMX 2,XB,2001,Sports,Acclaim Entertainment,"Z-Axis, Ltd.",T
398092082,Pro Yaky? Spirits 2012,PSP,2012,Sports,Konami Digital Entertainment,,
221207810,SpongeBob SquarePants: Revenge of the Flying Dutchman,GC,2002,Platform,THQ,Big Sky Software,E
371143268,Taiko no Tatsujin: Go! Go! Godaime,PS2,2004,Misc,Namco Bandai Games,,
292486974,Taiko Drum Master,PS2,2004,Misc,Namco Bandai Games,Namco,E
802381932,Bust-A-Move 2 Arcade Edition,PS,1995,Puzzle,Acclaim Entertainment,,
127436005,Tetris Worlds (Online Edition),XB,2003,Puzzle,THQ,Radical Entertainment,E
410737842,Total War: Shogun 2 - Fall of the Samurai,PC,2012,Strategy,Sega,,
942336008,Dungeon Hunter Alliance,PSV,2012,Action,Ubisoft,Ubisoft,T
701101691,Forgotten Realms: Demon Stone,PS2,2004,Action,Atari,Stormfront Studios,T
918938687,Super Baseball Simulator 1.000,SNES,1991,Sports,Culture Brain,,
369959485,Soldier of Fortune: Payback,X360,2007,Shooter,Activision,Cauldron Ltd.,M
520493013,Afro Samurai,PS3,2009,Action,Atari,"Namco Bandai Games America, Namco Bandai Games",M
621725213,Looney Tunes: Space Race,PS2,2002,Racing,Infogrames,Tantalus Interactive,E
771661495,Puzzle Challenge: Crosswords and More!,PSP,2006,Puzzle,Crave Entertainment,,
973537961,Neighborhood Games,Wii,2009,Misc,THQ,Jet Black Games,E
949730263,Backyard Hockey,GBA,2003,Sports,Atari,Mistic Software,E
723719088,The Amazing Spider-Man (Console Version),DS,2012,Action,Activision,,
167117196,Farming Simulator 2015,XOne,2015,Simulation,Koch Media,,
773642177,Silent Hill: Book of Memories,PSV,2012,Action,Konami Digital Entertainment,WayForward,M
338943983,Playboy: The Mansion,PS2,2005,Simulation,Ubisoft,Cyberlore Studios,M
345521874,Jikkyou Powerful Pro Yakyuu 2010,PSP,2010,Sports,Konami Digital Entertainment,,
180255888,Sid Meier's Pirates!,PSP,2007,Strategy,Take-Two Interactive,,
724995577,Ore no Shikabane o Koete Yuke,PSP,2011,Role-Playing,Sony Computer Entertainment,,
276651202,Baja: Edge of Control,X360,2008,Racing,THQ,2XL Games,E
755119360,Tiger Woods PGA Tour 06,PSP,2005,Sports,Electronic Arts,Team Fusion,E
135116722,Shaman King: Spirit of Shamans,PS,2002,Action,Namco Bandai Games,,
719477858,Ratatouille,GBA,2007,Action,THQ,Helixe,E
281268016,Bleach: The 3rd Phantom,DS,2008,Role-Playing,Sega,"Sega, Tom Create",T
267170257,The Fairly Odd Parents: Enter the Cleft,GBA,2002,Platform,THQ,,
424543131,MC Groovz Dance Craze,GC,2004,Misc,Mad Catz,Mad Catz,E
776794443,The Thing,XB,2002,Adventure,Vivendi Games,Computer Artworks,M
414138257,Tom and Jerry in House Trap,PS,2000,Action,Ubisoft,,
204575572,Power Rangers: Time Force,GBA,2001,Action,THQ,,
806641113,Untold Legends: Dark Kingdom,PS3,2006,Role-Playing,Electronic Arts,Sony Online Entertainment,T
785908134,Jikkyou Powerful Pro Yakyuu 2011,PSP,2011,Sports,Konami Digital Entertainment,,
437959239,DS Kageyama Method: Dennou Hanpuku - Masu x Masu Hyaku Masu Keisan,DS,2006,Misc,Shogakukan,,
224043180,Plants vs. Zombies,PS3,2011,Strategy,PopCap Games,PopCap,E10+
812089428,Baldur's Gate: Dark Alliance,XB,2002,Role-Playing,Virgin Interactive,Snowblind Studios,T
725748104,Prince of Persia: Warrior Within,GC,2004,Action,Ubisoft,Ubisoft,M
246871989,Mahjongg Mysteries: Ancient Egypt,DS,2010,Puzzle,Avanquest,,
423303048,Aikatsu! Cinderella Lesson,3DS,2012,Role-Playing,Namco Bandai Games,,
178727271,UFC: Tapout,XB,2002,Fighting,Crave Entertainment,,
309903685,Warriors Orochi,X360,2007,Action,Tecmo Koei,Omega Force,T
326211817,Predator: Concrete Jungle,PS2,2005,Action,Vivendi Games,Eurocom Entertainment Software,M
502503211,Cabela's Survival: Shadows of Katmai,Wii,2011,Sports,Activision,Activision,T
942914029,Arcana Heart 3,PS3,2011,Fighting,PQube,Examu,T
889759276,X-Men Origins: Wolverine,DS,2009,Action,Activision,Griptonite Games,E10+
684313225,Big Mutha Truckers 2,PS2,2005,Racing,Xplosiv,Eutechnyx,M
358024842,Armored Core 4,PS3,2006,Simulation,505 Games,From Software,T
209424728,Shutter Island,PC,2009,Adventure,Merscom LLC,Merscom LLC,T
315132667,Solatorobo: Red the Hunter,DS,2010,Role-Playing,Nintendo,CyberConnect2,E10+
126156177,NHL FaceOff 2001,PS2,2001,Sports,Sony Computer Entertainment,989 Sports,E
242329161,Mana Khemia 2: Fall of Alchemy,PS2,2008,Role-Playing,Gust,Gust,T
950541606,The Great Escape,PS2,2003,Action,SCi,Pivotal Games,T
298912125,Just Dance 2: Extra Songs,Wii,2011,Misc,Ubisoft,,
690296940,Castlevania: Lords of Shadow 2,PS3,2014,Action,Konami Digital Entertainment,Mercury Steam,M
231841897,Dexter's Lab Chess Challenge,GBA,2002,Misc,BAM! Entertainment,,
816547241,CSI: Unsolved!,DS,2010,Adventure,Ubisoft,,
547871707,Big Mutha Truckers,XB,2002,Racing,Empire Interactive,Eutechnyx,T
